day	Anno	celltype	UMAP_1	UMAP_2	marker:Hlx	marker:Bmp2	marker:Krt8	marker:Col1a1	marker:Nrp1	up:Lrrfip1	up:Klf6	up:Hoxb2	up:Hoxb6	up:Foxf1	up:Hic2	down:Mesp1	down:Eomes	down:Mixl1	down:Pou5f1	down:Id1	down:T	down:Smad1	down:Etv2	down:Evx1	down:Snai1
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-0.76	1.26	0	0	3.5	0	0	0	3.9	2.2	0	3.2	2.2	2.8	2.2	0	2.2	0	0	2.8	0	2.8	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-1.18	0.29	0	0	0	0	0	2.1	2.7	2.7	0	3.1	0	3.8	2.1	0	3.4	2.1	0	0	2.7	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-2.72	-2.63	0	0	2.6	0	0	0	2.6	0	0	3.9	0	4.7	2	2	2.6	4.4	2	2	0	0	0
E7.25	E725_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-0.97	-0.69	0	0	4	2.2	0	2.2	3.5	2.2	0	3.5	0	0	0	0	2.8	3.2	0	0	3.2	0	2.2
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-2.52	-0.31	0	0	4.5	0	0	0	2.8	1.8	0	3.3	0	4.3	2.8	0	3.1	3.3	0	1.8	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-0.82	2.72	0	2.2	3.2	0	0	0	0	2.2	0	2.2	0	4.6	2.2	2.2	2.9	2.2	3.2	0	4.8	0	2.9
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-3.42	-0.93	0	1.7	2.3	0	1.7	0	3.8	0	0	3.2	0	4.9	3.2	2.7	2.7	3.5	0	1.7	2.7	0	0
E7.25	E725_Amniochorionic_mesoderm	Amniochorionic_mesoderm	2.46	1.18	0	0	4.4	0	2	2.7	0	3.5	0	3.7	0	0	0	0	3.1	0	0	0	2	2	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-3.17	-0.19	0	1.6	3.6	0	2.6	2.6	1.6	0	0	3.1	0	3.9	2.2	0	3.1	3.1	0	2.6	1.6	0	2.6
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-0.44	4.24	0	0	0	0	3	0	0	0	0	0	2.4	3	3.7	2.4	3	4.1	2.4	2.4	5.7	0	3.4
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-2.14	-3.82	0	2.1	2.7	0	0	0	0	0	0	2.7	0	4.3	2.1	0	3.6	4.2	2.1	0	2.1	2.1	2.1
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	3.01	-3.62	0	0	2.8	0	0	0	2.2	2.2	0	2.2	0	4.6	0	2.2	3.9	3.7	3.9	2.2	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	2.21	-2.4	0	0	3.8	0	0	0	0	0	0	2.3	0	4	0	0	2.3	3.8	2.3	0	0	2.9	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	1.45	3.5	0	0	2.4	0	2.4	0	3.7	2.4	0	3.9	3	2.4	3.4	2.4	3.9	0	0	3	2.4	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-1.58	-3.5	0	0	0	0	0	0	0	0	0	3.6	0	4.4	2.5	2.5	2.5	4.1	3.2	0	0	0	2.5
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-2.94	3.63	1.9	2.5	1.9	0	0	1.9	3.1	0	0	0	1.9	1.9	2.5	2.5	1.9	2.9	0	1.9	5.5	2.5	2.9
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-2.86	0.3	0	0	3.7	0	0	1.8	3.3	0	0	3.6	0	4	0	0	2.8	1.8	0	1.8	2.4	1.8	1.8
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-1.33	-1.93	0	0	3.2	0	0	0	2.8	0	0	2.8	0	4.3	2.8	0	3.9	2.8	2.8	2.8	3.2	0	2.2
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	4.33	-0.76	0	0	3.7	0	0	1.9	2.5	0	0	3.8	0	3.4	1.9	2.5	3.7	4.4	3.4	1.9	3.4	0	2.5
E7.25	E725_Amniochorionic_mesoderm	Amniochorionic_mesoderm	1.73	-0.06	1.8	0	4.8	0	2.4	1.8	1.8	2.8	0	3.3	1.8	1.8	0	0	1.8	2.4	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-3.78	2.05	0	0	3.5	0	1.8	0	1.8	0	0	0	2.4	0	1.8	0	1.8	2.4	0	0	4.3	0	2.4
E7.25	E725_Amniochorionic_mesoderm	Amniochorionic_mesoderm	1.91	0.23	0	0	4	0	2	0	2	3.5	0	3	0	0	0	2	2	3.3	0	0	2.7	2	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	3.43	-4.59	0	0	0	0	0	0	0	0	0	2.2	0	3.9	0	0	3.9	4.6	2.8	0	0	2.2	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-3.07	-1.39	0	1.9	2.5	0	0	0	2.9	0	0	3.6	1.9	4.5	3.6	1.9	2.5	2.5	0	0	4.5	0	1.9
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	2.97	-2.8	0	0	3.8	1.8	0	0	0	0	0	3.4	0	3.8	0	0	3.1	4.4	0	1.8	0	0	2.4
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-2.69	-1.34	1.8	0	3.3	0	0	0	2.4	1.8	0	3.4	1.8	2.8	2.4	0	3.7	2.8	0	0	2.8	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-3.7	-0.65	0	0	3.2	0	1.6	1.6	2.2	0	0	2.6	0	3.4	3.4	2.6	2.2	0	2.2	1.6	5.5	0	2.2
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-1.08	0.72	0	0	2.3	0	2.3	0	0	0	0	3.6	2.3	4.7	0	2.9	0	0	2.3	0	2.3	0	2.3
E7.25	E725_Amniochorionic_mesoderm	Amniochorionic_mesoderm	3.03	-0.76	0	0	4.4	0	0	3.1	0	3.8	0	3.6	2.7	2.1	0	0	3.8	2.7	0	0	2.1	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	0.12	-3.31	0	0	0	0	0	0	0	3.7	0	0	0	2.4	0	3.4	4.4	3.9	3	2.4	2.4	0	3.4
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-1.14	-1.37	0	0	2.6	0	0	2.6	0	0	0	3	2	2	0	0	2	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-1.41	-2.85	0	0	3	0	0	0	2.6	2	0	4	0	5.4	2.6	2.6	3.6	2	2	3	2	2.6	2.6
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-2.84	-3.3	0	0	1.8	0	1.8	0	1.8	0	0	2.8	0	3.6	3.5	2.8	2.8	1.8	2.4	0	1.8	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	0.09	-3.49	0	0	2.2	0	0	0	2.2	2.8	0	2.2	0	4	0	0	3.5	3.9	3.9	0	0	2.2	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	3.56	-3.85	0	0	0	0	0	0	0	0	0	3	0	4.5	0	2.3	3.6	4.6	3.3	3	2.3	2.3	2.3
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-4.44	0.98	0	0	1.9	0	1.9	0	0	0	0	2.6	0	4.4	0	0	2.6	1.9	1.9	0	1.9	2.6	0
E7.25	E725_Amniochorionic_mesoderm	Amniochorionic_mesoderm	2.42	-0.35	0	0	4	0	1.9	2.9	2.5	0	0	2.9	1.9	0	0	0	2.5	0	2.5	1.9	0	0	1.9
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-3.99	1.77	0	0	1.9	0	0	0	1.9	0	0	2.5	0	3.4	1.9	3.4	2.5	3.4	0	1.9	4.6	0	2.5
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-2.14	3.79	0	2	2	0	0	0	0	0	0	2	2	3.1	3.1	2.7	2	3.3	0	3.1	4.6	2	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-2.15	2.69	0	2.3	3	0	2.3	0	0	0	0	3	0	3	2.3	0	3	0	2.3	0	5.2	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-2.08	0.28	0	0	3.6	0	0	2.1	3.4	0	0	3.4	2.1	4.5	2.7	0	2.1	2.7	0	0	3.1	0	2.1
E7.25	E725_Amniochorionic_mesoderm	Amniochorionic_mesoderm	1.9	0.03	0	0	4.5	0	2.2	0	0	2.2	0	3.5	2.2	0	0	2.8	0	2.8	0	0	4.3	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-1.8	-2.12	0	0	4.4	0	0	0	0	0	0	4.1	0	4.3	0	0	2.1	2.8	2.1	0	2.1	0	0
E7.25	E725_Amniochorionic_mesoderm	Amniochorionic_mesoderm	2.93	1.72	0	0	4	0	2.1	2.8	3.4	2.1	2.1	4.5	0	0	0	0	0	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-1.76	1.31	0	0	0	0	0	2.3	0	0	0	2.9	0	2.9	3.6	0	2.3	0	0	2.3	3.3	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-1.95	3.07	0	0	2	0	0	0	2	0	0	3	0	5.5	0	2.6	4.4	2.6	2.6	2.6	0	2	3
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-0.83	1.24	0	0	0	0	0	0	2.7	0	0	2.7	0	2.7	3.7	3.3	2.7	0	0	2.7	3.3	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	0.56	-1.13	0	2.8	4.6	0	0	1.8	2.4	2.4	0	2.4	0	1.8	1.8	0	3	3	0	0	1.8	0	0
E7.25	E725_Amniochorionic_mesoderm	Amniochorionic_mesoderm	3.42	1.25	0	1.9	3.5	1.9	1.9	3.5	4	3.8	0	3.8	2.5	0	0	0	0	1.9	0	0	1.9	0	1.9
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-1.08	2.51	0	0	2.3	0	0	0	2.9	2.3	0	2.3	0	3.3	3.6	2.3	2.3	0	0	2.9	0	2.3	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	3.74	1.02	0	0	4.1	2.4	0	0	3	0	0	3	2.4	0	3	2.4	2.4	2.4	0	3	0	0	0
E7.25	E725_Amniochorionic_mesoderm	Amniochorionic_mesoderm	1.6	-0.49	0	0	4.1	0	2	2	2.6	2	0	3	0	0	0	0	0	0	2	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	1.68	2.28	0	0	4.1	0	0	0	2.4	0	0	3.7	0	0	2.4	0	3	0	0	2.4	3	0	2.4
E7.25	E725_Amniochorionic_mesoderm	Amniochorionic_mesoderm	3.65	1.31	0	0	4	0	0	2.2	3.2	2.2	0	2.8	2.2	2.2	0	0	2.8	2.8	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-0.96	-1.26	0	0	3.6	0	2.3	2.9	1.7	2.3	0	3.7	1.7	1.7	1.7	0	3.4	2.3	0	0	1.7	0	1.7
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-1.33	-4.12	0	0	3.6	2	0	0	3	2	0	3.2	2	5	0	2	3.6	3.6	2	0	2.6	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-2.99	-2.21	0	0	2.9	0	0	0	2.9	0	0	2.5	0	2.9	2.5	0	2.5	2.5	1.9	0	3.5	1.9	1.9
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-1.37	-3.45	0	0	0	0	2	0	0	3	0	2.6	0	4.6	0	2.6	3.8	4	2	2	0	3.3	2
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-4.44	0.2	0	0	4.1	0	1.6	0	0	0	0	2.2	0	0	3	3.9	3.5	3	0	1.6	4.7	2.6	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	2.44	2.52	0	0	2.3	0	0	0	2.9	2.9	0	4	0	0	0	0	2.3	3.6	0	2.3	0	0	0
E7.25	E725_Amniochorionic_mesoderm	Amniochorionic_mesoderm	3.2	2.91	0	2	4	0	0	2.6	2.6	2.6	0	3.3	2.6	0	0	0	3.3	3	2	0	2.6	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	1.98	-3.47	0	0	2.4	0	0	0	2.4	3	0	3	0	4.5	0	0	0	3.9	2.4	2.4	2.4	2.4	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	2.3	2.22	0	0	3.6	0	0	3.6	2.9	2.9	0	4	2.9	2.9	0	0	0	0	0	0	0	0	0
E7.25	E725_Amniochorionic_mesoderm	Amniochorionic_mesoderm	4.18	0.22	0	0	3.9	2.3	0	2.3	3.4	2.3	2.3	4.6	0	0	0	0	2.3	3.7	0	2.3	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-1.43	4.59	0	1.9	0	0	0	0	0	0	0	1.9	0	4.1	0	4.4	3.9	3.1	2.9	0	4.8	2.9	1.9
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-4.32	1.64	0	0	0	0	0	0	2.4	0	0	0	0	3.7	2.4	0	3	0	3	0	4.1	0	2.4
E7.25	E725_Amniochorionic_mesoderm	Amniochorionic_mesoderm	0.66	-0.24	0	0	4.2	0	2	2	2.6	2	0	3	0	0	0	2	2	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	1.43	-2.39	0	0	2.8	0	2.2	2.2	2.2	0	0	3.2	2.2	4.4	0	2.2	3.7	2.2	2.2	0	0	0	0
E7.25	E725_Amniochorionic_mesoderm	Amniochorionic_mesoderm	2.78	-0.16	0	0	4.6	0	0	3.1	3.1	3.9	0	4	2.7	0	0	0	2.7	0	0	2.1	0	0	2.7
E7.25	E725_Amniochorionic_mesoderm	Amniochorionic_mesoderm	2.87	0.96	0	2.2	4.3	0	0	0	3.7	2.2	0	2.8	2.2	2.2	0	0	3.2	2.8	0	0	2.2	0	0
E7.25	E725_Amniochorionic_mesoderm	Amniochorionic_mesoderm	1.94	1.15	0	0	4.6	0	0	3.3	2.6	2.6	0	2	0	0	0	0	2	3.5	0	0	2	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	1.95	-3.68	0	0	2.3	0	0	0	3	2.3	0	3.3	0	4.9	0	2.3	4.4	4.3	3.6	3	0	2.3	0
E7.25	E725_Amniochorionic_mesoderm	Amniochorionic_mesoderm	2.39	2.77	0	0	3.5	0	0	0	3.9	2	0	3.9	0	2	0	0	2.7	3.5	2	0	2	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	2.98	-1.48	0	0	4.2	0	0	3.2	0	2.2	2.8	4.1	2.2	2.2	0	0	2.2	2.2	0	2.2	0	0	2.2
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-1.84	-1.62	0	0	2.1	0	0	0	2.1	2.1	0	3.4	0	4.4	0	0	3.7	2.1	2.1	2.7	0	2.1	2.1
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-3.17	-0.34	0	0	3.1	0	0	0	1.9	3.1	0	3.5	0	0	0	0	3.1	2.9	0	3.1	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-4.37	2.21	0	0	2.5	0	0	1.9	0	0	0	2.5	0	0	0	3.2	2.9	1.9	1.9	0	5.1	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-0.18	-1.95	0	0	3.2	0	0	0	2.8	3.4	0	2.8	0	3.4	0	0	3.2	3.4	0	0	0	3.6	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	2.07	-2.9	0	0	2.8	0	0	0	0	0	0	3.4	2.1	3.6	0	0	3.6	4.4	2.8	0	0	2.8	2.8
E7.25	E725_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-0.31	-0.92	0	0	4	0	1.8	1.8	3	1.8	0	1.8	1.8	1.8	0	0	2.4	0	0	0	0	0	1.8
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-1.22	1.43	0	0	1.6	0	0	0	1.6	1.6	0	3.1	0	3.6	2.2	1.6	2.8	3.4	0	1.6	4	0	2.8
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-0.95	4.93	0	0	2.2	2.2	2.8	2.2	2.2	0	0	2.8	0	0	2.8	2.8	3.5	4.3	0	0	5.4	2.2	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	3.06	-4.78	0	0	0	0	0	0	0	0	0	0	2.4	4.8	0	0	4.1	3.7	3.4	2.4	2.4	0	3.9
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	2.27	2.17	0	0	3.7	0	2.7	0	2.7	0	0	4	2.7	0	0	0	2.7	2.7	0	0	0	0	3.3
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-1.54	1.39	0	0	3.1	0	0	0	2.1	0	0	4.1	0	3.8	0	0	2.7	2.1	0	2.7	2.1	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-3.06	-0.02	0	0	3.8	0	0	0	2.6	2	0	3	0	3	0	2	3	3.7	0	0	2.6	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-2.48	-3.23	0	0	3.6	0	0	0	1.8	0	0	1.8	0	4	0	3.8	3.5	2.8	1.8	1.8	5.3	1.8	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	0.18	-2.9	0	0	2.8	0	0	0	0	0	0	3.5	0	4.6	2.8	2.8	3.9	2.8	0	2.8	0	2.8	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	4.07	-1.41	0	2.1	2.7	3.1	0	2.1	2.1	0	0	2.7	0	3.6	0	0	3.6	2.1	2.7	0	2.1	2.7	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-2.8	-2.49	0	0	3.2	0	1.8	0	0	1.8	0	2.4	0	3.6	2.4	1.8	3	2.4	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-1.49	-1.54	0	0	3.7	0	0	0	2.7	2.7	0	3.8	0	4.1	0	0	3.4	1.7	1.7	2.3	2.7	0	0
E7.25	E725_Amniochorionic_mesoderm	Amniochorionic_mesoderm	2.05	-0.53	0	0	4.8	0	0	2.9	2.9	2.2	0	3.8	2.2	0	0	0	2.2	2.9	0	2.2	2.2	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-4.58	0.88	0	0	2.3	0	0	2.3	0	2.3	0	0	0	4.7	2.3	4.7	3.6	3	2.3	2.3	4.9	3	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-3.53	-1.41	0	0	4	0	0	1.8	0	2.4	0	2.4	1.8	4.4	3.2	2.7	3	2.4	0	1.8	2.7	1.8	1.8
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-2.25	3.78	2.1	2.1	2.1	0	0	2.1	0	0	0	0	0	4	0	0	3.1	2.7	3.1	0	3.9	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	1.13	2.84	0	0	3.6	0	0	0	2.3	2.3	2.3	3.6	0	0	2.3	2.3	2.9	4	0	0	3.6	0	2.9
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	1.19	-4.77	0	0	0	0	0	0	0	2.5	0	2.5	0	4.8	0	0	4	3.1	2.5	3.1	0	3.1	2.5
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-2.97	-0.31	0	0	2.1	0	0	0	2.7	0	0	2.7	2.1	0	3.7	2.1	3.1	3.1	2.1	2.1	3.9	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-0.43	0.96	0	0	2.7	0	0	0	2.7	0	0	2.7	2.7	0	2.7	3.4	2.7	2.7	0	2.7	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-0.48	3.61	0	0	3.3	0	2.3	0	0	2.3	0	3.3	0	3.6	2.9	2.9	3.3	0	0	2.3	4	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-3.11	1.82	0	0	2.5	0	0	1.9	2.5	0	0	3.1	1.9	3.1	3.3	0	3.3	3.3	0	0	4.8	0	1.9
E7.25	E725_Amniochorionic_mesoderm	Amniochorionic_mesoderm	3.49	0.44	0	2.2	4.1	0	0	2.2	2.2	2.2	2.9	4.1	2.2	0	0	0	0	0	0	0	2.9	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-3.92	1.15	0	0	3.2	0	1.9	2.9	2.5	0	0	0	1.9	2.9	2.5	0	3.2	0	2.9	0	4.8	0	1.9
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-2.21	-2.6	0	0	2.5	0	1.9	0	1.9	2.5	0	3.3	1.9	5.8	2.9	3.3	3.1	2.5	2.9	1.9	0	2.9	1.9
E7.25	E725_Amniochorionic_mesoderm	Amniochorionic_mesoderm	3.36	2.02	0	0	3.8	0	2.5	1.9	2.9	1.9	0	3.6	1.9	1.9	1.9	0	2.5	1.9	0	1.9	1.9	0	1.9
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-4.07	3	2.5	1.9	2.5	0	0	1.9	0	0	0	1.9	0	3.3	1.9	3.3	3.5	2.5	2.9	1.9	4.7	1.9	1.9
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-2.39	-1.65	0	0	0	0	0	0	2.6	2.6	0	2	2	4.4	3	0	2.6	0	0	2.6	2	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-2.34	1.59	0	0	2.7	0	2.1	0	0	0	0	2.1	0	3.3	3.7	0	3.1	3.7	0	2.7	5	2.1	2.1
E7.25	E725_Amniochorionic_mesoderm	Amniochorionic_mesoderm	1.56	-1	2.2	1.6	5.1	1.6	0	2.8	3.7	2.2	2.8	3	0	0	1.6	0	3.2	2.2	0	0	0	0	1.6
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-3.76	0.73	0	2.3	4	0	0	2.3	0	1.7	0	1.7	1.7	1.7	0	0	2.3	2.7	3.3	1.7	3.2	1.7	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-3.21	3.96	0	0	1.8	0	0	0	1.8	0	0	0	0	3.9	2.8	3.9	3.8	3	2.8	1.8	5.2	1.8	1.8
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-0.63	3.01	0	0	2.7	0	0	2.7	2.1	2.1	0	2.7	0	3.4	3.4	2.7	3.4	3.1	0	0	2.1	2.7	2.1
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-1.09	1.79	0	0	3.2	0	0	2.1	0	0	0	0	0	3.4	2.1	3.8	3.2	3.2	2.8	2.1	4	2.8	2.1
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-2.55	4.48	0	0	2.7	0	0	2.1	0	0	0	0	0	3.6	2.7	3.9	3.4	0	3.1	2.1	5.2	0	0
E7.25	E725_Amniochorionic_mesoderm	Amniochorionic_mesoderm	1.36	2.53	0	0	3.9	0	0	2.2	3.5	2.2	0	2.2	0	0	2.2	0	0	0	2.2	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-4.05	-0.9	0	1.5	2	1.5	1.5	1.5	3.1	2	0	2	1.5	4.8	2	3.1	3.9	3.1	2	2	3.9	2.7	2.9
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-1.56	4.7	0	2	2.6	0	0	0	2.6	0	0	0	2.6	0	0	0	3.3	2	0	0	2	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	2.4	-3.22	0	2.2	2.8	0	0	0	2.2	0	0	2.2	0	4	0	0	3.5	4.1	3.9	0	0	0	0
E7.25	E725_Amniochorionic_mesoderm	Amniochorionic_mesoderm	0.91	-0.48	0	0	4.7	0	2.8	1.8	3.5	1.8	1.8	2.5	0	0	0	0	1.8	0	0	0	1.8	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-3.09	2.98	0	0	3.9	0	0	0	0	0	0	0	0	0	0	2.7	3.3	3.1	2	2	4.6	2	2.7
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-1.02	0.68	0	0	2.7	0	2.1	0	2.7	2.7	0	2.7	2.1	4.5	3.6	2.1	2.7	2.1	2.1	2.1	0	2.7	2.7
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	3.73	-4.03	0	0	0	0	0	0	0	0	0	0	0	4.9	0	0	3.8	0	4.2	0	0	0	0
E7.25	E725_Amniochorionic_mesoderm	Amniochorionic_mesoderm	2.64	0.04	1.9	0	4.2	0	0	0	0	0	0	3.9	2.9	2.5	0	0	2.5	2.9	1.9	0	0	1.9	1.9
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-1.49	-4.61	0	0	2	0	0	0	2	2	0	2.6	0	4.2	2.6	2.6	3.9	4.9	4	0	0	2.6	2.6
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-4.73	0.47	0	0	4	0	0	0	3.2	0	0	3.5	2	0	3	3	2.6	2.6	2	0	5.4	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-4.33	1.33	1.9	0	3.2	0	0	0	0	0	0	0	1.9	1.9	1.9	1.9	1.9	1.9	0	0	5	1.9	0
E7.25	E725_Amniochorionic_mesoderm	Amniochorionic_mesoderm	3.17	0.05	0	0	3.9	0	2.6	0	0	0	0	3.9	3.3	0	0	0	3.3	0	0	0	0	0	0
E7.25	E725_Amniochorionic_mesoderm	Amniochorionic_mesoderm	2.53	-0.58	0	0	5	0	0	0	2.4	2.4	0	4.1	0	0	0	0	2.4	3.4	0	2.4	0	0	0
