day	Anno	celltype	UMAP_1	UMAP_2	marker:Hlx	marker:Bmp2	marker:Krt8	marker:Col1a1	marker:Nrp1	up:Lrrfip1	up:Klf6	up:Hoxb2	up:Hoxb6	up:Foxf1	up:Hic2	down:Mesp1	down:Eomes	down:Mixl1	down:Pou5f1	down:Id1	down:T	down:Smad1	down:Etv2	down:Evx1	down:Snai1
E7.25	E725_Amniochorionic_mesoderm	Amniochorionic_mesoderm	1.56	0.3	0	2.1	3.6	0	2.1	0	2.7	0	0	4.2	2.1	2.1	0	0	2.7	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-1.71	-1.56	0	0	3.7	0	0	0	1.9	1.9	1.9	2.5	1.9	4.4	0	0	3.4	0	0	0	2.9	0	1.9
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	3.46	-3.01	0	0	3.2	0	0	0	0	0	0	0	1.9	3.7	1.9	2.5	3.7	4	2.9	0	0	1.9	0
E7.25	E725_Amniochorionic_mesoderm	Amniochorionic_mesoderm	3.9	-0.32	0	0	4.8	2.5	0	2.5	4	2.5	2.5	2.5	0	0	0	0	3.5	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	0.31	3.01	0	0	2.9	0	2.2	2.2	2.2	2.9	0	2.2	0	2.9	2.2	2.2	3.3	2.9	3.3	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-0.42	-3.03	0	0	0	0	0	0	0	0	0	3.3	2	4.2	0	3.1	3.5	3.7	2	0	2	0	2
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-1.59	-3.7	0	2	0	0	2	0	2	0	0	3.8	0	4.9	2	2	4	3.6	2	0	0	2	3
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-1.9	3.53	0	0	2.7	0	0	2.7	2.1	2.1	0	0	0	2.1	3.8	2.1	3.4	3.4	0	0	4.9	0	2.7
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-3.87	1.41	0	0	3.7	0	0	0	2.9	0	0	1.9	0	3.2	2.5	2.9	3.2	2.9	0	2.5	4.6	2.5	3.4
E7.25	E725_Amniochorionic_mesoderm	Amniochorionic_mesoderm	2.09	1.45	0	0	4.6	0	0	3.4	0	2.7	0	4.3	0	0	0	0	2.7	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-1.42	-3.77	0	0	0	0	0	0	2.1	2.8	0	0	0	4.2	0	2.1	4.2	2.8	3.6	2.1	0	2.8	2.1
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	3.77	-2.28	0	0	3.6	2.1	0	0	0	2.7	0	3.4	0	3.4	0	0	2.7	3.6	2.1	0	0	0	0
E7.25	E725_Amniochorionic_mesoderm	Amniochorionic_mesoderm	3.06	1.91	0	2.7	3.8	0	0	0	2.7	2.7	0	3.6	0	0	0	0	3.1	3.1	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-1.49	1.51	0	0	2.7	0	0	2.1	2.1	2.7	2.1	3.1	2.1	4.5	3.8	3.6	3.8	2.7	2.1	2.1	0	3.4	2.7
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-0.9	-0.33	1.7	1.7	4.2	0	0	1.7	3.4	3	0	3	3	0	0	0	2.3	2.7	2.7	0	2.7	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-2.99	2.46	0	0	3.1	0	0	0	2.1	0	0	0	0	2.1	2.7	2.1	3.1	3.1	2.1	2.1	5.1	0	2.7
E7.25	E725_Amniochorionic_mesoderm	Amniochorionic_mesoderm	3.61	2.08	0	0	3.8	0	0	2.1	0	0	0	3.1	2.1	0	0	0	0	2.7	0	2.1	2.7	0	2.7
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	3.26	-3.88	0	0	4	0	0	0	2.6	1.9	0	1.9	0	0	0	0	3.9	3.4	2.9	0	1.9	1.9	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	0.95	2.19	0	0	3.4	0	0	0	2.7	3.1	0	2.1	0	4.6	2.1	0	4	4.5	0	2.1	0	0	2.7
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	3.74	2.34	0	0	2.8	0	0	0	2.8	0	0	3.2	0	0	0	0	3.2	2.8	0	3.2	0	0	2.2
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-4.23	1.97	0	3	2.7	0	0	0	0	0	0	0	0	2.4	1.8	0	3.5	3	0	2.4	4.5	0	1.8
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-3.1	2.43	0	2.1	0	0	0	0	2.1	0	0	0	0	4.3	3.1	0	2.7	2.1	0	0	4	2.1	3.1
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	1.13	2.73	2.5	0	0	0	0	2.5	3.5	0	0	3.5	0	3.1	3.1	2.5	3.1	2.5	0	0	4	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	1.33	-1.07	0	0	3.3	0	0	2	0	0	0	3	0	3.9	0	0	3	3.3	3	0	2	0	2
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	3.33	1.71	0	0	3.2	0	0	1.9	3.2	0	0	3.9	0	0	2.6	1.9	2.6	3.2	0	1.9	1.9	2.6	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	1.56	-0.05	0	0	3.9	0	0	2.3	3	0	0	3.9	2.3	0	0	2.3	3	3.6	0	3.4	0	2.3	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-0.29	-2.24	0	0	4.4	0	0	1.8	2.8	0	0	2.8	0	4.2	0	0	4.2	4.6	0	0	1.8	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-2.76	1.13	0	0	4	0	2	0	2	0	0	2	2	2	3	0	2	2	2	0	3.5	0	2
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	1.24	3.17	0	0	0	0	2.2	0	2.8	3.2	0	3.7	0	3.2	0	2.2	3.5	3.2	0	3.2	0	2.2	0
E7.25	E725_Amniochorionic_mesoderm	Amniochorionic_mesoderm	1.86	-0.77	0	0	4.7	1.7	0	2.7	2.7	1.7	1.7	2.7	0	0	0	0	1.7	2.7	0	0	2.3	2.7	2.3
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-4.22	2.52	0	0	0	0	0	0	2	0	0	0	2.6	2	2.6	2	3.8	2.6	3.6	0	5.2	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	2.14	-1.37	0	0	5	0	0	0	2.9	2.3	2.3	2.3	0	0	0	2.3	0	2.3	2.9	2.3	0	2.3	2.9
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	3.58	-2.29	0	0	2.6	0	0	2.6	3.2	2.6	0	3.2	2.6	3.9	0	0	2.6	3.2	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-0.08	1.23	0	0	2.2	0	0	2.2	2.2	2.2	0	3.7	0	2.2	2.2	2.2	3.2	3.7	0	0	0	2.2	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	3.27	-3.35	0	0	3.3	0	0	2.6	0	0	0	3	0	3.3	0	0	3.8	3.8	3	0	0	2.6	2.6
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-1.95	-4.05	0	0	0	0	0	0	1.8	1.8	0	3.1	0	4.7	2.4	3.1	3.8	2.8	3.3	0	0	3.4	1.8
E7.25	E725_Amniochorionic_mesoderm	Amniochorionic_mesoderm	3.82	1.48	0	2.1	4.3	2.7	0	2.7	3.1	3.9	2.1	3.1	0	0	0	0	3.1	0	0	0	0	0	0
E7.25	E725_Amniochorionic_mesoderm	Amniochorionic_mesoderm	0.95	-0.18	0	0	3.6	0	2.8	1.8	2.8	0	0	3.1	0	0	0	0	3.1	1.8	2.8	0	1.8	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	1.44	-3.6	0	0	2.5	0	0	1.9	0	0	0	2.9	1.9	5	0	3.7	3.4	3.4	3.2	0	2.9	2.5	3.2
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-1.16	-3.22	0	0	2	0	0	2	2	2	0	3.8	2	4.6	2	2	4.4	4.2	0	0	0	2.6	2
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	2.28	-4.74	0	0	2.3	0	0	0	2.3	0	0	2.9	0	4.9	2.3	3.3	3.6	3.6	3.3	2.3	2.3	2.3	2.9
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	1.9	-1.83	0	0	4.1	0	0	0	2.7	3	2.7	2.7	0	3.5	2	2	3.5	3.5	0	0	2.7	2.7	2.7
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	2.88	-2.16	0	0	2.6	0	0	0	0	0	1.9	3.2	0	1.9	0	0	3.2	2.9	0	0	0	0	1.9
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-2.03	-2.85	0	0	2.3	0	0	0	1.7	2.9	0	0	0	4.7	1.7	0	4.4	1.7	2.9	1.7	2.3	2.3	0
E7.25	E725_Amniochorionic_mesoderm	Amniochorionic_mesoderm	2.68	0.44	0	0	4	0	0	1.9	2.9	1.9	0	4	1.9	0	1.9	0	3.6	2.9	0	2.5	0	0	1.9
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	2.43	3.2	2.7	0	3.7	0	0	0	2.7	0	0	3.3	2.7	0	0	0	0	0	0	3.3	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-1.57	3.86	0	0	2.4	0	0	0	0	0	0	2.4	0	2.4	2.4	3.4	0	0	2.4	0	4.1	0	2.4
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	2.57	-3.65	0	0	3.1	0	0	2	0	0	0	3.1	2	3.7	0	0	4	4.3	3.5	2	2	0	2
E7.25	E725_Amniochorionic_mesoderm	Amniochorionic_mesoderm	4.15	0.78	0	0	3.4	0	0	2.4	3.7	3.4	2.4	3	3	0	0	0	2.4	0	0	3	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-0.15	1.5	0	0	2.3	0	0	0	2.3	0	0	2.3	0	2.3	2.3	3.4	3.4	0	0	0	5	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-1.52	-3.14	0	0	2.6	0	0	0	0	1.9	0	3.8	1.9	4.3	0	1.9	3.6	2.6	3.6	2.6	0	1.9	1.9
E7.25	E725_Amniochorionic_mesoderm	Amniochorionic_mesoderm	3.65	2.34	0	0	3	0	0	3	0	0	0	3.6	3	0	0	0	0	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	1.75	-4.39	0	0	2.3	0	0	0	0	3	0	3	0	5.1	0	0	4.5	4.3	3.7	2.3	2.3	3	2.3
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-2.9	-0.88	0	1.5	2.1	0	2.5	1.5	3	2.1	0	3.4	0	4	2.8	0	3.1	2.5	0	2.1	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	0.47	-4.1	0	0	2	0	0	0	3.1	0	0	0	0	4.7	0	3.1	3.5	2.7	2.7	0	3.7	2	2.7
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	2.74	2.34	0	0	3	0	0	2.3	2.3	3	0	2.3	2.3	0	0	0	2.3	2.3	0	0	3.9	2.3	2.3
E7.25	E725_Amniochorionic_mesoderm	Amniochorionic_mesoderm	0.86	-0.47	0	0	4.4	0	1.9	2.5	2.5	1.9	0	3.4	0	2.5	0	0	2.9	1.9	0	0	0	0	0
E7.25	E725_Amniochorionic_mesoderm	Amniochorionic_mesoderm	2.29	-0.63	0	1.9	4.9	0	0	2.9	2.5	0	2.9	3.9	1.9	0	0	0	2.9	2.9	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-0.85	-2.89	0	0	2	0	0	0	3	0	0	3.6	0	3.9	2	2	4.2	3.5	2.6	0	3.6	0	0
E7.25	E725_Amniochorionic_mesoderm	Amniochorionic_mesoderm	2.71	2.89	0	0	3.8	0	0	0	3.3	2.3	0	4.3	0	0	2.3	0	3.6	2.9	0	0	3.3	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-1.27	3.68	0	2.7	0	0	0	0	0	0	0	0	0	4.3	3.1	3.1	2.1	3.6	2.7	0	5.1	0	2.1
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-2.28	2.95	0	0	2.8	0	0	0	1.8	0	0	1.8	1.8	4.6	3.4	3	3.4	3.9	0	3.3	1.8	0	3
E7.25	E725_Amniochorionic_mesoderm	Amniochorionic_mesoderm	4.42	0.56	0	0	3.3	2.2	0	2.9	2.2	0	2.9	3.3	0	2.2	0	0	3.5	0	0	0	2.9	2.9	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	3.41	3.09	0	2	3.7	0	2	2	0	2	0	2	2	3	0	0	3.3	0	2.7	0	3	0	2
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-3.25	-1.46	0	0	3.5	0	0	0	2.2	0	0	3.9	0	3.9	0	2.2	3.5	2.9	0	2.2	0	0	2.2
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-1.13	1.9	0	0	0	0	0	0	0	3.3	0	3.3	0	4	0	0	3.3	2.3	0	3.3	2.9	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-3.06	-1.19	0	0	3.4	0	0	1.6	0	1.6	0	2.5	0	1.6	2.5	1.6	3.4	3.3	0	0	2.2	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-0.23	0.97	0	0	4.5	0	0	0	3	0	0	3	0	3	0	0	3	3	0	3	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-0.77	0.09	0	0	2.4	0	1.8	2.4	2.4	0	0	3.3	2.8	3.7	1.8	0	2.8	2.4	1.8	2.4	0	0	2.4
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-1.87	-2.36	0	0	0	0	0	0	0	0	0	4.1	0	4.3	3.2	0	3.6	2.9	0	1.9	0	1.9	1.9
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-0.09	-4.15	0	0	3.3	0	0	2	0	3.5	0	0	0	4.9	3.5	0	4	4.2	3.5	2	0	0	3.3
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-2.31	-0.49	0	0	4.4	0	2	0	2	0	0	3	2	0	2	0	3.3	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	2.6	-4.89	0	0	0	0	0	0	2.5	0	0	2.5	0	4.7	3.2	0	4.1	3.2	0	3.6	0	0	0
E7.25	E725_Amniochorionic_mesoderm	Amniochorionic_mesoderm	1.06	1.14	0	0	3.8	1.7	1.7	0	3	0	0	3.5	1.7	1.7	2.7	1.7	3.5	3.4	0	1.7	0	1.7	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-1.03	-2.59	0	0	2	0	2.6	2	3.5	2	0	3.7	0	4.2	2.6	0	3.8	3.3	2.6	2	0	2	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-2.58	-2.51	0	0	2.5	0	0	1.9	0	0	0	3.2	0	4.8	1.9	0	4.1	3.4	2.5	0	1.9	2.5	1.9
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-0.7	-4.15	0	0	2.1	0	0	0	0	2.1	0	3.8	0	4.8	0	0	3.8	0	3.6	0	0	2.8	2.1
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-2.09	-3.54	0	0	2.7	0	0	0	2.7	0	0	3.1	0	4.5	0	2.1	3.4	4.1	2.1	2.7	0	2.7	3.1
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	1.25	0.76	0	0	4.1	0	0	0	0	0	0	2.9	0	3.8	0	0	2.9	2.9	2.3	2.3	2.3	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	0.72	3.03	0	2.2	2.2	0	0	2.2	2.2	0	0	2.9	0	2.2	0	0	3.2	0	3.9	2.2	2.2	0	0
E7	E7_Mixed_mesoderm	Mixed_mesoderm	2.34	2.37	0	0	4.4	0	2.3	1.4	2	0	0	3.7	1.4	2.6	3.1	2.8	3.4	3.1	0	1.4	3	0	1.4
E7	E7_Mixed_mesoderm	Mixed_mesoderm	-2.52	1.19	0	2.7	2.1	0	0	0	2.1	2.1	0	4.1	0	3.9	2.7	2.7	2.7	3.6	0	0	3.4	0	0
E7	E7_Mixed_mesoderm	Mixed_mesoderm	-1.43	4.73	0	0	3.4	0	0	0	1.7	0	0	1.7	0	4.6	2.3	3.4	4.1	1.7	1.7	1.7	4.2	2.7	2.3
E7	E7_Mixed_mesoderm	Mixed_mesoderm	-0.03	-1.41	0	0	3.6	0	0	0	1.6	1.6	0	4	0	3.8	2.2	2.2	3.7	3.2	1.6	0	0	2.8	2.2
E7	E7_Mixed_mesoderm	Mixed_mesoderm	-2.88	3.92	0	0	0	0	0	0	0	0	0	0	0	2.7	0	3.1	4.1	3.1	2.1	0	4.9	0	2.1
E7	E7_Mixed_mesoderm	Mixed_mesoderm	0.18	-0.22	0	2.3	4.2	0	0	0	3.3	3.3	0	2.3	0	2.3	0	2.9	2.9	4.1	0	2.3	0	0	2.3
E7	E7_Mixed_mesoderm	Mixed_mesoderm	-0.04	0.37	0	0	0	0	0	0	2.8	0	0	3.4	0	4.3	3.4	0	2.8	3.8	0	0	0	0	2.8
E7	E7_Mixed_mesoderm	Mixed_mesoderm	0.94	1.18	0	0	4.2	0	2.3	0	2.3	0	0	3.4	0	3	3.4	0	3.4	2.3	0	3	3.4	2.3	3
E7	E7_Mixed_mesoderm	Mixed_mesoderm	0.73	-2.18	0	0	3.2	0	0	2.1	2.8	2.8	0	3.8	0	2.8	2.8	0	3.4	3.4	2.1	2.1	0	2.1	0
E7	E7_Mixed_mesoderm	Mixed_mesoderm	2.85	-3.72	0	0	2.5	0	0	0	0	0	0	2.5	0	4.5	0	2.5	3.1	3.8	3.6	2.8	0	1.8	2.8
E7	E7_Mixed_mesoderm	Mixed_mesoderm	-0.77	4.67	0	0	2.4	0	0	0	1.8	0	0	3.6	1.8	4.7	2.8	3.1	2.8	3.1	2.4	3.1	2.8	2.4	1.8
E7	E7_Mixed_mesoderm	Mixed_mesoderm	0.57	2.05	0	0	3	0	0	0	0	0	0	3.7	0	3.7	3	3.7	3	3	0	0	4.1	3	0
E7	E7_Mixed_mesoderm	Mixed_mesoderm	-1.21	-3.82	0	0	0	0	0	0	0	0	0	2.9	0	3.9	1.9	1.9	3.9	4.4	2.9	1.9	0	1.9	0
E7	E7_Mixed_mesoderm	Mixed_mesoderm	-1.66	-3.86	0	0	3.2	0	0	0	0	2.9	0	2.9	1.9	4	2.5	2.5	4.2	4.2	2.5	3.2	1.9	2.5	1.9
E7	E7_Mixed_mesoderm	Mixed_mesoderm	2.39	-2.04	0	0	3.4	0	0	0	1.9	2.6	0	2.9	0	4.1	1.9	3.2	4.5	4.4	2.6	2.9	2.9	0	0
E7	E7_Mixed_mesoderm	Mixed_mesoderm	1.28	-4.84	0	0	3	0	0	2	2.6	2.6	0	4.3	0	4.2	2	2	4.1	4.7	2	2	2	0	2.6
E7	E7_Mixed_mesoderm	Mixed_mesoderm	0.65	-1.15	0	0	3	0	0	0	0	0	0	0	3	4.7	3	4.6	4.3	3	3	3	3	0	0
E7	E7_Mixed_mesoderm	Mixed_mesoderm	0.47	-4.81	0	0	2.5	0	0	1.9	2.8	1.9	0	2.5	0	2.8	2.8	2.5	4	4.7	3.8	3.1	0	2.5	1.9
E7	E7_Mixed_mesoderm	Mixed_mesoderm	0.53	-4.72	0	0	2	0	0	0	2.6	0	0	2.6	0	4.2	2	2.6	3	4	2.6	0	0	2.6	0
E7	E7_Mixed_mesoderm	Mixed_mesoderm	-2.94	1.19	0	0	2.7	0	0	1.7	2.3	1.7	0	2.7	0	4.4	3.5	2.7	3	4	0	2.3	3.7	0	2.3
E7	E7_Mixed_mesoderm	Mixed_mesoderm	-0.09	-3.04	0	1.6	3.2	0	0	1.6	2.2	2.8	0	2.8	0	4.7	3.1	1.6	4.5	3.5	1.6	0	1.6	2.2	0
E7	E7_Mixed_mesoderm	Mixed_mesoderm	1.76	-2.76	0	1.8	3.3	0	0	0	1.8	2.4	0	2.4	0	3.8	2.4	2.8	4.6	3.6	2.8	1.8	3.6	2.4	2.4
E7	E7_Mixed_mesoderm	Mixed_mesoderm	-3.64	0.05	0	0	3.5	1.7	1.7	1.7	2.9	0	0	2.7	1.7	2.7	2.3	3.5	4	3.5	0	2.3	3.9	2.3	2.3
E7	E7_Mixed_mesoderm	Mixed_mesoderm	0.82	-4.22	0	0	0	0	0	0	0	0	0	2.6	0	5	3.3	2.6	4.7	4.7	4.4	3.3	2.6	2.6	3.7
E7	E7_Mixed_mesoderm	Mixed_mesoderm	-4.38	2.39	0	2.3	4.2	0	1.7	1.7	3.2	0	0	2.7	1.7	3.3	3.3	3.6	3.7	1.7	0	0	4.1	1.7	0
E7	E7_Mixed_mesoderm	Mixed_mesoderm	2.47	-2.55	0	0	2.7	0	2.1	0	2.1	2.1	0	3.4	0	4.6	3.4	3.1	4.7	4.7	2.1	3.1	0	2.1	0
E7	E7_Mixed_mesoderm	Mixed_mesoderm	3.65	-0.6	0	0	4.1	0	0	0	2.2	0	0	3.5	0	2.8	0	0	3.5	4.2	2.2	2.8	0	3.5	0
E7	E7_Mixed_mesoderm	Mixed_mesoderm	-1.88	2.57	0	0	3	0	0	2	2.6	0	0	3.5	2	3.5	4.1	2.6	3.5	3	0	2	4.5	0	0
E7	E7_Mixed_mesoderm	Mixed_mesoderm	0.7	1.18	0	0	3	0	0	0	0	0	0	2.3	0	0	3	0	3	0	2.3	0	4.1	0	0
E7	E7_Mixed_mesoderm	Mixed_mesoderm	-0.91	2.22	0	0	2.9	0	0	0	2.9	1.9	0	2.5	1.9	4.8	3.7	3.4	3.2	2.5	0	0	3.5	1.9	2.9
E7	E7_Mixed_mesoderm	Mixed_mesoderm	-0.83	-3.92	0	0	1.9	0	0	1.9	0	2.5	0	3.6	0	4.8	2.9	2.9	3.9	4.8	3.2	1.9	0	3.2	3.2
E7	E7_Mixed_mesoderm	Mixed_mesoderm	-0.33	0.12	0	0	2.6	0	0	0	2.6	2.6	0	3.6	2.6	3.9	3.2	3.6	3.2	3.9	0	0	0	0	0
E7	E7_Mixed_mesoderm	Mixed_mesoderm	-3.31	1.64	0	0	2.7	0	0	1.7	1.7	1.7	0	2.3	0	1.7	2.7	1.7	3.2	3.2	0	2.7	5.1	2.7	2.7
E7	E7_Mixed_mesoderm	Mixed_mesoderm	0.39	3.63	0	0	2.4	0	0	0	3	0	0	2.4	2.4	0	3.4	3	3	2.4	0	0	3.7	2.4	0
E7	E7_Mixed_mesoderm	Mixed_mesoderm	-4.07	1.72	0	0	3.6	0	0	1.9	1.9	0	0	3.2	2.5	3.7	3.7	2.9	3.4	2.5	1.9	2.5	3.7	0	0
E7	E7_Mixed_mesoderm	Mixed_mesoderm	-3.98	-0.13	0	0	2.4	0	0	0	1.8	1.8	0	3.5	0	4.6	3.9	1.8	3.1	3.9	2.4	2.4	3.9	2.4	4.1
E7	E7_Mixed_mesoderm	Mixed_mesoderm	0.98	1.31	0	0	3.2	0	0	0	0	0	0	3.6	0	3.9	2.6	3.9	3.9	4.1	2.6	2.6	4.1	0	2.6
E7	E7_Mixed_mesoderm	Mixed_mesoderm	0.02	2.72	0	0	3	0	0	0	0	0	0	3	0	3.7	3.4	3	3.4	3.7	2.3	0	3	2.3	0
E7	E7_Mixed_mesoderm	Mixed_mesoderm	0.29	-3.64	0	0	1.9	0	0	0	1.9	1.9	0	3.2	1.9	4.9	2.9	1.9	3.7	4.1	1.9	2.5	0	2.5	1.9
E7	E7_Mixed_mesoderm	Mixed_mesoderm	-3.31	0.66	0	0	2.3	0	0	1.7	2.7	0	0	3	0	3	3.5	1.7	3.2	2.3	0	2.3	1.7	0	0
E7	E7_Mixed_mesoderm	Mixed_mesoderm	3.93	-0.66	0	0	1.9	0	0	0	2.9	1.9	0	3.4	0	4.9	1.9	3.2	4	4	1.9	0	1.9	2.5	2.9
E7	E7_Mixed_mesoderm	Mixed_mesoderm	-1.29	-4.3	0	0	2.1	0	0	0	2.7	0	0	3.1	0	4.4	2.7	3.6	3.8	4.9	2.7	0	2.1	0	2.1
E7	E7_Mixed_mesoderm	Mixed_mesoderm	4.01	-0.39	0	0	3.4	0	0	0	1.7	2.3	0	3.2	1.7	4.4	3	3.4	4.2	2.3	3	2.7	4.9	1.7	3.4
E7	E7_Mixed_mesoderm	Mixed_mesoderm	-3.95	0.27	0	2.9	2.5	0	1.9	0	0	0	0	3.4	0	4.4	3.5	4.3	2.5	2.5	2.5	2.9	2.5	0	1.9
E7	E7_Mixed_mesoderm	Mixed_mesoderm	-2.57	0.62	0	0	3.3	0	1.8	1.8	0	0	0	3.1	2.8	4.3	3.6	2.4	3.5	2.4	0	3.1	0	0	3.1
E7	E7_Mixed_mesoderm	Mixed_mesoderm	-1.71	3	0	0	2	0	0	0	2	0	0	2	0	0	2.6	2	3.5	4.6	2.6	2.6	4.6	2	2.6
E7	E7_Mixed_mesoderm	Mixed_mesoderm	2.87	-1.05	0	1.8	4.4	0	0	0	2.8	0	2.4	2.8	0	2.4	0	0	3.9	3.2	2.8	0	1.8	2.4	0
E7	E7_Mixed_mesoderm	Mixed_mesoderm	-1.86	4.26	0	0	3.2	0	0	0	1.8	2.7	0	3	0	4.9	2.7	3.8	4.2	3.4	0	0	4.6	3.2	0
E7	E7_Mixed_mesoderm	Mixed_mesoderm	-3.09	0.3	0	0	3	0	0	0	1.8	0	0	1.8	0	3.5	3.2	0	3.7	3.8	0	2.4	1.8	0	3.7
E7	E7_Mixed_mesoderm	Mixed_mesoderm	-3.98	2.04	0	0	2.6	0	0	0	2.2	0	0	1.6	0	4.4	1.6	3.9	3.4	4.4	2.9	2.2	5.5	2.9	2.2
E7	E7_Mixed_mesoderm	Mixed_mesoderm	0.58	1.34	0	0	3.3	0	2.7	0	3	2	0	0	2	4	3.3	3.5	3.5	3	0	0	2	3	0
E7	E7_Mixed_mesoderm	Mixed_mesoderm	0.51	-4.95	0	0	1.9	0	0	0	0	0	0	2.9	0	4.5	3.6	2.9	3.9	4.4	2.9	1.9	0	2.6	3.2
