day	Anno	celltype	UMAP_1	UMAP_2	marker:Runx1	marker:Hapln1	marker:Fli1	up:Hoxb2	up:Gata1	up:Gfi1b	up:Lyl1	up:Hoxb4	up:Runx1	up:Ascl2	up:Hoxb5	up:Emx2	up:Bcl11b	up:Hoxb6	down:Etv2	down:Pou5f1	down:Hes1	down:Msx1	down:E2f4
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-2	-0.72	0	0	2.4	0	0	0	0	0	0	0	0	0	0	0	4.8	2.4	3.5	2.4	3.5
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	3.12	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.6	2.7	2.1	0	0
E7.25	E725_Blood_progenitors	Blood_progenitors	-4.38	3.07	2.5	1.9	1.9	2.9	2.5	2.9	1.9	2.5	2.5	0	0	0	0	0	0	1.9	0	1.9	3.2
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-3.3	-2.34	2.3	2.3	2.9	2.9	0	0	3.3	0	2.3	0	0	0	0	0	4	2.3	0	0	2.9
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-1.43	-1.33	0	0	2.4	0	0	0	0	0	0	0	0	0	0	0	3.7	0	0	0	0
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-0.9	-0.82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.7	3.5	2.2	3.2	2.8
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-2.21	-1.57	0	2.3	3.2	1.7	0	0	1.7	0	0	0	0	0	0	0	4.8	1.7	2.3	0	2.7
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	4.2	0.41	0	2.1	0	0	0	0	0	0	0	0	0	0	0	0	3.4	2.7	2.7	3.6	3.4
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	1.7	0.47	0	2.3	0	0	2.3	0	0	0	0	0	0	0	0	0	3	0	0	2.3	3.4
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	3.31	-2.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	2.1	2.1	0	3.4
E7.25	E725_Blood_progenitors	Blood_progenitors	0.61	2	0	2.1	0	2.1	2.1	2.1	0	3.1	0	0	0	0	0	2.1	0	0	2.1	2.1	2.7
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-0.95	0.56	0	1.8	2.4	0	0	0	0	0	0	0	0	0	0	0	3.4	2.8	0	2.4	3.4
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-0.63	0.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.6	2	2.6	2.6	2.6
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	3.19	0.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.1	3	2.4	4.4	3.7
E7.25	E725_Blood_progenitors	Blood_progenitors	-3.33	2.77	0	1.9	2.6	3.8	2.6	0	0	0	0	0	0	0	0	0	0	1.9	0	3.4	2.6
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-4.18	-1.17	0	3.6	2.3	0	0	0	0	0	0	0	0	0	0	0	2.9	0	2.3	0	4.1
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-3.11	-2.71	2	0	2	2.6	0	0	0	0	2	0	0	0	0	0	4.5	2.6	2	0	3.9
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-2.68	2.9	2.5	0	1.9	0	1.9	0	0	0	2.5	0	0	0	0	0	1.9	2.9	1.9	0	1.9
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	3	-0.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.1	2.5	2.5	2.5	4.7
E7.25	E725_Blood_progenitors	Blood_progenitors	-4.4	-1.83	2.6	0	0	0	0	0	2	0	2.6	0	0	0	0	0	2	0	0	0	3.7
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	1.11	2.94	2	0	0	3	0	0	0	0	2	0	0	0	0	0	5.1	2.6	2	2.6	2.6
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-2.62	1.65	0	0	0	0	1.8	0	2.8	0	0	0	0	0	0	0	2.4	0	0	0	1.8
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-3.14	-1.19	0	0	2.8	2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	0.43	1.62	2	0	0	0	0	0	0	0	2	0	0	0	0	0	4.8	3	2	0	2.6
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-1.35	-0.02	0	0	0	2.1	0	0	2.1	0	0	0	0	0	0	0	4.7	2.7	3.6	0	2.7
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	3.34	-0.91	0	0	0	1.9	0	0	0	0	0	0	0	0	0	0	4.9	2.6	2.6	1.9	2.9
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-0.39	-1.33	0	2.2	0	2.2	0	0	0	0	0	0	0	0	0	0	4.1	2.2	0	2.2	3.5
E7.25	E725_Blood_progenitors	Blood_progenitors	-4.3	-1.2	0	0	2.6	3.3	0	0	3.3	0	0	0	2.6	0	0	0	0	0	0	0	0
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-1.11	2.66	1.7	2.3	0	0	0	0	0	0	1.7	0	0	0	0	0	3.7	2.3	0	0	3
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-0.2	1.17	0	0	0	0	0	0	2.1	0	0	0	0	0	0	0	2.7	2.1	2.1	0	2.1
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-0.72	2.35	0	2.6	1.7	0	0	0	2.6	0	0	0	0	0	0	0	5	3.3	0	0	2.6
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	0.57	-1.49	0	1.6	2.1	1.6	0	0	0	0	0	0	0	0	0	0	4.4	2.5	0	1.6	3.2
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	1.6	-0.84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.2	2.8	2.8	3.5	3.7
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-3.61	-0.33	2.1	2.1	0	2.1	0	0	0	0	2.1	0	0	0	0	0	3.1	3.1	0	2.1	2.1
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	1.72	-2.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7	2.7	2.7	0	3.4
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	4.05	-3.23	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	4.2	3.4	3.4	2.1	2.9
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-1.94	-0.29	0	1.9	3.1	0	0	0	0	0	0	0	0	0	0	0	4.1	2.8	0	0	2.8
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	0.99	-1.17	0	1.8	0	0	0	0	0	0	0	0	0	0	0	0	5.2	2.8	1.8	0	3.3
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	1.93	-0.17	0	0	2.4	0	0	0	0	0	0	0	0	0	0	0	5.5	2.4	2.4	0	3.9
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-0.64	-1.89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.5	0	2.6	2.6	4
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	2.71	-0.46	0	2	2	0	0	0	0	0	0	0	0	0	0	0	3.3	3.5	2	3.3	2.6
E7.25	E725_Blood_progenitors	Blood_progenitors	-4.21	2.09	0	3.6	0	2.9	0	2.3	0	0	0	0	0	0	0	0	0	0	0	0	3.6
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	1.27	-1.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.7	2.6	2	2.6	0
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	1.01	-2.77	1.7	2.4	3.2	1.7	0	0	0	0	1.7	0	0	0	0	0	3.8	1.7	1.7	0	3.7
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-2.4	-3.04	2.4	0	0	0	0	0	2.4	0	2.4	0	0	0	0	0	4.3	2.4	0	0	2.4
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-1.89	-1.07	0	0	1.7	2.7	0	0	0	0	0	0	0	0	0	0	3.2	1.7	2.3	1.7	4
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	0.13	1.48	0	0	0	0	0	0	1.8	0	0	0	0	0	0	0	4.1	1.8	2.4	3.6	3.3
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	0.51	-2.17	0	0	2.9	0	0	0	0	0	0	0	0	0	0	0	4.7	2.6	0	1.9	3.4
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-0.88	0.33	2.1	0	0	0	0	0	0	0	2.1	0	0	0	0	0	3.4	0	0	3.4	2.7
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	2.15	2.66	0	2.3	0	0	0	0	2.3	0	0	0	0	0	0	0	3.8	3.3	0	2.3	3.3
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-1.28	0.69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.2	0	0	0	0
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-1.57	-0.22	2.1	2.1	0	0	0	0	2.8	0	2.1	0	0	0	0	0	3.1	0	2.1	0	2.1
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-1.97	-1.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.3	2.2	0	0	2.2
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-2.88	-2.25	0	1.8	2.8	2.4	0	0	0	0	0	0	0	0	0	0	4.1	1.8	1.8	0	3.6
E7.25	E725_Blood_progenitors	Blood_progenitors	-4.84	2.43	2.5	3.2	3.2	2.8	0	1.6	0	0	2.5	2.8	2.8	0	0	0	2.5	1.6	0	0	2.2
E7.25	E725_Blood_progenitors	Blood_progenitors	-4.13	2.13	1.9	2.9	1.9	0	2.9	2.9	0	1.9	1.9	1.9	0	0	2.5	0	2.5	2.9	0	0	1.9
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-0.52	-3.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.8	2.1	0	2.1	3.9
E7.25	E725_Blood_progenitors	Blood_progenitors	-4.24	2.74	0	1.8	2.5	0	2.5	3.3	0	0	0	1.8	0	2.8	0	0	0	2.5	1.8	0	0
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	3.1	-3.14	0	1.9	0	0	0	0	0	0	0	0	0	0	0	0	4.9	3.4	2.9	1.9	2.5
E7.25	E725_Blood_progenitors	Blood_progenitors	-4.46	0.45	0	3.5	0	3.2	2.5	0	0	0	0	0	0	0	0	0	3.2	0	0	0	0
E7.25	E725_Blood_progenitors	Blood_progenitors	-3.75	2.7	0	2.8	2.2	2.8	3.2	0	0	2.2	0	0	0	0	0	0	0	2.2	0	0	0
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-3.32	3.02	1.7	3.3	0	1.7	1.7	0	0	0	1.7	0	0	0	0	0	0	0	0	3.4	2.6
E7.25	E725_Blood_progenitors	Blood_progenitors	-0.86	1.93	0	2.5	3.1	3.5	0	3.1	0	0	0	0	0	0	2.5	0	0	0	0	0	3.1
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-2.07	1.22	0	2.3	3	0	0	0	0	0	0	0	0	0	0	0	3.4	2.3	2.3	0	0
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-1.16	1.3	0	2.3	0	0	0	0	0	0	0	0	0	0	2.3	0	0	2.3	3.3	2.3	2.9
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-1.87	-1.3	0	0	2.3	2.3	0	0	0	0	0	0	0	0	0	0	4.1	0	0	0	3.3
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-0.89	-0.38	0	0	2.6	0	0	0	0	0	0	0	0	0	0	0	4.1	0	2.6	2.6	3.2
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	4.04	-1.92	0	0	1.8	0	0	0	1.8	0	0	0	0	0	0	0	4.1	3.6	2.8	0	3.3
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	3.54	-0.97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	2.9	3.2	0	3.2
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-2.76	-2.73	0	3.6	1.9	0	0	0	0	0	0	0	0	0	0	0	2.5	2.9	0	0	3.2
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	1.69	0.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.2	0	3.2	2.5	3.5
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-1.2	1.11	0	0	0	2.6	0	0	0	0	0	0	0	0	0	0	3.3	0	2.6	3.3	3.3
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	0.81	2.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.8	2.9	2.6	1.9	2.6
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	2.42	0.74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.8	0	0	2.3	4
E7.25	E725_Blood_progenitors	Blood_progenitors	-4.79	2.18	2.1	2.8	0	3.2	3.4	0	0	0	2.1	2.1	3.2	2.1	2.1	2.1	2.1	0	2.1	0	2.8
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-1.91	0.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3	0
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	1.27	-2.88	0	0	2.3	0	0	0	1.7	0	0	0	0	0	0	0	4.1	3.4	0	0	4
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-1.02	0.96	0	0	2	0	0	0	2.6	0	0	0	0	0	0	0	3.4	2	2	2	2
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	5.52	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	2.6	3.7	3.7
E7.25	E725_Blood_progenitors	Blood_progenitors	-4.34	1.92	2.5	2.5	2.5	3.8	2.8	1.8	2.8	0	2.5	0	0	1.8	2.5	0	0	2.5	1.8	0	2.8
E7.25	E725_Blood_progenitors	Blood_progenitors	-4.31	0.11	3	2.3	2.3	0	3.6	3	2.3	3	3	2.3	0	0	0	0	0	0	0	0	3
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	2.58	-2.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.8	3.1	2.1	0	3.3
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-2.44	-2.77	2.9	0	4	0	0	0	0	0	2.9	0	0	0	0	0	4.4	2.9	2.3	0	3.8
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-3.5	0.47	1.8	2.4	1.8	0	0	0	1.8	0	1.8	0	0	0	0	0	2.4	0	2.4	0	3.3
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	5.57	-1.47	1.8	1.8	2.4	3	0	0	0	1.8	1.8	0	0	0	0	0	3.2	2.4	1.8	3.9	3
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	0.36	-0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.5	0	2.2	0	2.2
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	2.45	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.6	3.6	0	0	3.6
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-1.81	2.03	0	2.8	2.4	1.8	1.8	0	1.8	0	0	0	0	0	0	1.8	3.9	3	1.8	0	1.8
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	3.55	-0.37	0	0	2.3	0	0	0	0	0	0	0	0	0	0	0	4.9	2.3	0	2.3	3.4
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	0.98	2.53	0	0	0	2.8	0	0	0	0	0	2.2	0	0	0	0	4	0	2.2	2.8	2.2
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	3.74	1.57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.1	3	3	3.3	2
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-3.48	-0.42	0	0	0	2.4	0	0	0	0	0	0	0	0	0	0	2.4	0	2.4	2.4	3.7
E7.25	E725_Blood_progenitors	Blood_progenitors	-2.98	2.76	0	3.9	0	3.2	0	2.2	0	0	0	0	0	0	0	0	0	2.2	0	0	2.2
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-0.95	-0.68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.6	3.6	0	0	2.9
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	4.51	-1.98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7	3.4	0	3	2.6
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-1.82	-0.43	0	0	2	2.7	0	0	2	0	0	0	0	0	0	0	3.5	0	2.7	2.7	3
E7.25	E725_Blood_progenitors	Blood_progenitors	-4.71	1.34	2.4	3.9	0	3	0	2.4	3.7	2.4	2.4	3	2.4	0	0	0	0	0	0	0	0
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	0.2	0.43	1.6	1.6	1.6	0	0	0	1.6	0	1.6	0	0	0	0	0	3.9	2.8	3.2	0	2.8
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-3.11	-2.64	2.2	2.2	2.2	0	0	0	2.2	0	2.2	0	0	0	0	0	4.3	0	2.9	2.9	2.9
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-0.94	-1.06	0	0	1.9	0	0	0	0	0	0	0	0	0	0	0	3.4	3.2	1.9	1.9	2.9
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-1.01	1.84	2.2	1.6	2.2	0	0	0	0	0	2.2	0	0	0	0	0	3.1	2.9	0	1.6	3.4
E7.25	E725_Blood_progenitors	Blood_progenitors	-4.82	0.4	1.9	0	2.9	1.9	0	0	2.5	0	1.9	0	1.9	1.9	0	0	2.5	1.9	1.9	0	0
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	4.35	-2.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.9	4	2.8	0	3.4
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-1.83	1.55	0	0	0	2.1	0	0	0	0	0	0	0	0	0	0	2.1	2.1	0	0	0
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-2.3	0.46	0	2.8	0	2.2	2.2	0	0	0	0	0	0	0	0	0	0	2.2	2.8	0	2.2
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-1.62	-0.29	2.1	0	0	0	0	0	0	0	2.1	0	0	0	0	0	2.7	2.1	0	2.1	3.4
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	0.4	-0.56	0	0	0	2.2	0	0	0	0	0	0	0	0	0	0	4.3	3.2	3.2	2.2	2.2
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-3.59	-1.64	2	2	2	0	2	0	0	0	2	0	0	0	0	0	3.7	2.6	0	0	3.5
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	2.4	-0.98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3.5	1.8	2.4	3.5
E7.25	E725_Blood_progenitors	Blood_progenitors	-2.77	2.15	1.9	3.2	2.5	2.9	0	0	2.5	2.5	1.9	0	1.9	1.9	0	1.9	2.5	0	0	0	2.5
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	2.91	0.87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.9	3.5	2.7	3.3	3
E7.25	E725_Blood_progenitors	Blood_progenitors	-4.84	-0.81	2.8	2.8	2.1	3.6	0	0	2.1	0	2.8	2.1	0	0	0	0	2.8	2.1	0	3.1	0
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	1.08	0.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2.9	0	0	3.6
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-1.86	1.35	0	0	3.4	0	0	0	2.4	0	0	0	0	0	0	0	2.4	0	2.4	0	3
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	1.95	2.01	0	2.3	0	0	0	0	0	0	0	0	0	0	0	0	3.6	2.3	2.3	3	2.3
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-0.53	-2.9	0	0	0	1.9	0	0	0	0	0	0	0	0	0	0	5.2	2.9	0	0	3.6
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-0.52	2.11	2.7	2.1	0	0	0	0	0	0	2.7	0	0	0	0	0	4.2	3.1	0	3.4	3.4
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	2.2	2.75	0	0	2	3	0	0	0	0	0	0	0	0	0	0	2.7	3.7	0	2	2
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	1.06	-0.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.4	2.9	2.9	2.2	2.2
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-1.71	-2.91	0	2.3	0	0	0	0	0	0	0	0	0	0	0	0	4.4	3.3	2.3	0	3.6
E7.25	E725_Blood_progenitors	Blood_progenitors	-3.41	0.78	2.1	2.7	2.1	3.6	2.1	2.7	0	2.1	2.1	0	0	0	0	0	0	2.1	0	2.1	2.1
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	1.63	2.67	0	2	2	2	0	0	0	0	0	0	0	0	0	2	2	2.6	0	3.2	2
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	0.58	-0.93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.3	2	0	2	3.2
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-3.75	-1.61	2.1	0	3.1	3.8	0	0	0	0	2.1	0	2.1	0	0	0	3.1	2.1	0	0	3.1
E7.25	E725_Blood_progenitors	Blood_progenitors	-4.72	-0.84	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	4.18	-1.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.6	0	0	2.4	4.1
E7.25	E725_Blood_progenitors	Blood_progenitors	-5.95	-0.13	2.5	0	2.9	2.5	2.9	0	1.9	1.9	2.5	0	0	1.9	0	0	0	1.9	0	0	2.9
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-2.32	-1.87	0	2.2	2.9	0	0	0	2.2	0	0	0	0	0	0	0	3.5	0	2.2	2.2	2.9
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	4.34	-1.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.9	3.3	0	0	4.2
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-2.12	1.67	0	0	2.9	3.4	0	0	2.5	1.9	0	0	2.5	0	0	0	3.2	3.4	2.9	0	2.9
E7.25	E725_Blood_progenitors	Blood_progenitors	-4.65	1.24	2.4	4.1	3	3	0	2.4	2.4	0	2.4	2.4	0	0	0	0	0	0	0	0	0
