day	Anno	celltype	UMAP_1	UMAP_2	marker:Apela	marker:Krt8	up:Hesx1	up:Tal2	down:Pou5f1	down:Eomes	down:Lhx1	down:Sp5
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	3.35	-1.8	0	3.2	0	0	3.8	1.8	3.8	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	0.08	-0.64	0	3.5	0	0	3.9	2.5	3.5	2.5
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-3.33	2.97	0	2.7	0	0	4.6	0	1.7	3
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-0.88	-3.7	0	3.3	0	0	3.9	2.6	3.3	2
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	2.42	0.7	0	1.8	0	0	4.5	0	3.7	4
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	1.84	-3.61	0	0	0	0	3	3	4.6	3
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	1.99	0.86	2.4	2.4	0	0	4.3	3.9	3.7	3.6
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-5.63	0.19	1.9	2.6	1.9	0	2.6	2.6	3.6	2.9
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	0.47	-3.18	0	3.9	0	0	3.4	3.9	3.7	2.4
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-4.68	-0.29	0	2.7	0	0	3.7	3.3	3.3	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-0.39	-1.73	0	3.5	0	0	3.7	2	2.7	4.6
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-2.7	1.44	0	2.4	0	0	4.4	2.8	3.6	2.4
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-0.53	-4.86	0	2.9	0	0	3.3	2.9	4	2.9
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	2.51	5.3	3.7	3	0	0	4.5	3.5	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	3.22	-0.2	0	2.5	0	0	4.1	2.5	4.1	3.6
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	0.78	3.99	3.1	3.1	0	0	3.5	0	3.1	4.2
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-1.3	-3.29	0	4.4	3.3	0	2.7	0	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	1	-4.21	0	3.2	0	0	3.5	2.6	3.9	3.9
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	1.61	-1.36	0	2.5	0	0	4	2.5	4	4.5
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	4	2	0	2.9	0	0	4.3	3.9	2.5	3.6
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-0.74	4.85	0	0	0	0	4	3.5	3.5	2.4
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-0.48	-4.68	0	2.8	3.7	0	2.8	2.2	4	2.8
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	1.75	-1.12	0	4	0	0	4.4	2.8	3.8	3.6
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	0.28	-4.42	2.1	4.2	2.1	0	2.7	2.1	3.3	4.3
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	2.45	1.83	0	2.9	0	0	4.7	2.5	1.9	3.7
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-0.68	-3.64	0	3.7	2.2	0	4.2	2.8	4.2	3.2
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	2.33	-1.23	1.9	3.2	0	0	3.6	3.4	3.7	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	1.13	-4.02	0	3.4	0	0	4	2.2	3.7	4
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-0.07	-4.61	0	4.3	0	0	3	2	3.3	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	0.12	3.37	0	4	0	0	3.8	3	3	3.3
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-0.47	-2.33	0	4.4	0	0	3.8	1.9	2.9	1.9
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-3.73	1.26	0	3	0	0	3.9	2.6	2.6	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-1.91	2.62	0	3	0	0	4.5	3	3.4	3.4
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	2.27	2.43	3.2	3	0	0	4.5	1.6	2.2	4
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	0.85	-2.33	0	3.3	0	0	4.1	0	3.8	3.8
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-3.22	2	2.1	2.1	0	0	4.5	2.1	2.7	2.4
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-2.33	2.32	0	1.6	0	0	4.4	1.6	3.4	2.5
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	3.43	-1.58	0	0	0	0	4.4	3.4	3.6	3.4
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	1.53	-0.1	2.2	3.3	0	0	4.2	2.9	3.3	2.9
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	2.81	-0.7	0	3.1	0	0	3.7	2.7	3.3	3.1
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-0.12	-2.4	0	4	0	0	3.5	0	2.5	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	0.56	-0.31	0	3.6	0	0	3.3	2.3	3.3	3.6
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	0.25	-1.71	0	3.3	0	0	4.2	2.3	4.3	2.9
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	2.73	1.24	0	2.4	0	0	4.4	0	3.6	4
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	1.71	-4	2.3	2.9	0	0	3.8	2.3	3.6	2.9
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	3.95	1.21	0	0	0	0	4.8	3.4	3.6	2.9
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	0.36	-4.78	2	3.8	2.6	0	2	0	4	2.6
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	2.33	4.3	1.8	3	0	0	4.9	2.4	2.8	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	0.79	3.02	2.5	3.1	0	0	4.3	3.1	4.3	3.9
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-3.51	1.58	1.6	2.2	0	0	4.2	1.6	2.2	3.3
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	0.09	-4.38	0	3.5	0	0	3.1	3.5	3.5	3.7
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	3.58	3.24	0	2.4	0	0	4.7	2.4	2.4	3.9
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	0.72	-3.02	0	3.1	0	0	3.9	2.7	3.8	3.4
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-2.55	1.99	2.2	1.6	0	0	4.8	2.5	2.5	2.8
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	1.54	-3.53	0	2.1	0	0	3.8	2.1	3.8	3.4
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	1.31	-1.55	0	3	0	0	4.4	3	4.5	3.8
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-0.62	-4.34	3	3	3	0	3.3	3	3	3.6
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-0.31	0.45	0	4	0	0	3.5	2.6	4.2	4.2
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-4.99	-3.36	0	4.9	0	0	2.9	0	0	2.5
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-0.45	-4.6	0	3.7	2	0	3.5	0	3.1	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	0.77	1.5	0	4.7	0	0	3.4	1.8	3.5	3.9
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-2.48	4.34	3.5	2	0	0	4.5	2	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	2.02	-2.88	0	2.1	0	0	3.7	3.4	3.6	3.1
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	2.5	2.59	0	3	0	0	4.6	2.6	2.6	3.3
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	0.64	-1.93	0	3.9	0	0	3.9	1.6	2.9	2.9
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-3.53	1.88	0	2.2	1.6	0	4.4	2.2	3.6	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	2.64	-1.69	0	2.7	0	0	4	0	3.9	2.1
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-2.58	-4.42	0	3.5	0	0	3.3	2.6	3	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	3.22	-2.7	0	2.2	0	0	4	2.8	3.9	3.5
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	0.38	-2.45	0	3.1	2.1	2.1	3.7	0	3.4	3.7
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	2.36	-0.64	1.9	3.4	0	0	4.5	2.9	4	4.3
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	2.46	5.01	3.7	1.9	0	0	4.5	3.4	0	4.1
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-3.05	2.72	0	0	0	0	4.1	2.2	2.2	2.2
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	1.43	3.42	2.2	3.7	0	0	4	1.6	3.2	4.3
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	4.19	-1.06	0	2.8	0	0	4.8	2.8	3.7	3.6
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	1.64	0.68	0	2.9	0	0	4.4	2.6	3.4	4
E7.5	E75_Definitive_endoderm	Definitive_endoderm	0.25	-1.07	0	4	3.6	0	2.6	0	2.3	2.6
E7.5	E75_Anterior_primitive_streak	Anterior_primitive_streak	3.5	-0.4	0	3.6	1.9	0	4.5	2.5	3.4	2.9
E7.5	E75_Definitive_endoderm	Definitive_endoderm	0.47	-4.6	2	4.5	3	0	2	0	3	3.5
E7.5	E75_Definitive_endoderm	Definitive_endoderm	-0.97	-2.36	2.6	3	0	0	2.6	0	0	3
E7.5	E75_Definitive_endoderm	Definitive_endoderm	-1.09	0.89	0	5.1	0	0	3.4	0	0	0
E7.5	E75_Definitive_endoderm	Definitive_endoderm	-4.23	-2.46	2.5	4.6	0	0	3.1	0	0	3.7
E7.5	E75_Definitive_endoderm	Definitive_endoderm	-2.12	-1.4	0	3.7	3.5	0	3.7	0	0	2.4
E7.5	E75_Anterior_primitive_streak	Anterior_primitive_streak	0.73	-0.39	0	4.3	2.6	0	3.3	2	2	2
E7.5	E75_Definitive_endoderm	Definitive_endoderm	-1.75	-2.08	0	4.7	3.8	0	2.7	2.1	0	0
E7.5	E75_Gut	Gut	-2.72	-2.56	3.4	4.2	3.4	1.9	3.4	0	0	1.9
E7.5	E75_Definitive_endoderm	Definitive_endoderm	-0.77	1.37	0	5.3	0	0	2.5	0	3.1	0
E7.5	E75_Gut	Gut	-2.26	-1.95	3.4	5.7	2.4	0	2.4	0	0	0
E7.5	E75_Definitive_endoderm	Definitive_endoderm	-1.64	-2.99	0	4.3	0	0	2.7	0	0	3.8
E7.5	E75_Definitive_endoderm	Definitive_endoderm	-0.84	1.67	0	5	2.7	0	3.9	0	4.2	2.7
E7.5	E75_Anterior_primitive_streak	Anterior_primitive_streak	1.7	-0.43	0	4.1	0	0	3.7	2.9	3.1	1.9
E7.5	E75_Gut	Gut	-2.59	-2.1	0	4.7	4.7	0	2.5	0	0	1.9
E7.5	E75_Definitive_endoderm	Definitive_endoderm	-3.42	2.77	0	4.1	3.4	0	3.8	0	2	0
E7.5	E75_Definitive_endoderm	Definitive_endoderm	-2.33	-2.07	0	4.8	3.6	0	0	1.9	0	0
E7.5	E75_Definitive_endoderm	Definitive_endoderm	-3.97	-2.37	4	4.5	0	0	2.4	0	0	1.8
E7.5	E75_Definitive_endoderm	Definitive_endoderm	-4.34	-3.58	3.2	4.7	0	0	2.6	0	0	4
E7.5	E75_Definitive_endoderm	Definitive_endoderm	-0.89	-2.57	0	4.3	3.6	0	0	0	2.6	0
E7.5	E75_Definitive_endoderm	Definitive_endoderm	-0.35	3.52	0	4.9	0	0	3.2	0	0	0
E7.5	E75_Definitive_endoderm	Definitive_endoderm	2.35	1.61	2.4	4.7	0	0	3.5	2	0	3.4
E7.5	E75_Gut	Gut	-4.37	-2.91	3.7	4.8	0	1.9	0	0	0	0
E7.5	E75_Definitive_endoderm	Definitive_endoderm	2.26	4.96	3.1	3.1	0	0	4.3	3.3	0	2.7
E7.5	E75_Gut	Gut	-3.39	-1.86	2.9	5.2	5.1	0	1.9	0	0	0
E7.5	E75_Definitive_endoderm	Definitive_endoderm	-0.6	0.1	0	4.2	2.7	0	3.1	0	3.1	0
E7.5	E75_Definitive_endoderm	Definitive_endoderm	0.93	4.75	0	4.5	0	0	4.4	0	3.5	2.8
E7.5	E75_Anterior_primitive_streak	Anterior_primitive_streak	1.64	-1.17	0	4.5	0	0	2.9	0	3.3	0
E7.5	E75_Definitive_endoderm	Definitive_endoderm	-1.85	-0.5	2.7	3.7	3.3	0	3.3	2.7	0	2.7
E7.5	E75_Gut	Gut	-3.09	-1.18	2.9	4.2	3.6	0	3.2	1.9	0	0
E7.5	E75_Definitive_endoderm	Definitive_endoderm	0.78	1.66	0	4.6	0	0	4.6	2.2	3.9	2.8
E7.5	E75_Definitive_endoderm	Definitive_endoderm	-2.02	0.18	1.9	4.5	0	0	3.3	0	0	1.9
E7.5	E75_Definitive_endoderm	Definitive_endoderm	1.73	1.5	0	4.7	0	0	2.6	1.6	2.8	2.2
E7.5	E75_Definitive_endoderm	Definitive_endoderm	-1.35	-1.8	0	5.3	3.6	0	3.1	2.8	2.8	0
E7.5	E75_Definitive_endoderm	Definitive_endoderm	-1.96	-2.58	0	4.1	4	0	2.8	1.8	1.8	1.8
E7.5	E75_Definitive_endoderm	Definitive_endoderm	0.51	-1.08	2.9	4.3	3.9	0	1.9	0	0	2.9
E7.5	E75_Definitive_endoderm	Definitive_endoderm	-1.3	-0.79	0	5.4	3.5	0	2	2	2	0
E7.5	E75_Gut	Gut	-3.45	-1.55	2.2	4.8	4.4	2.2	2.2	2.2	0	0
E7.5	E75_Definitive_endoderm	Definitive_endoderm	-1.38	-3.76	0	4.5	3.7	0	2.8	1.9	1.9	0
E7.5	E75_Definitive_endoderm	Definitive_endoderm	2.27	5.75	3	4.4	0	0	4.6	3	2.3	3.6
E7.5	E75_Definitive_endoderm	Definitive_endoderm	0.03	-0.58	0	3.7	2.6	2.6	3.7	0	2.6	0
E7.5	E75_Definitive_endoderm	Definitive_endoderm	0.2	4.56	0	4.2	0	0	2.7	2.7	4	3.6
E7.5	E75_Definitive_endoderm	Definitive_endoderm	-3.55	-2.16	3.5	5.1	0	2	3.7	0	0	0
E7.5	E75_Definitive_endoderm	Definitive_endoderm	-3.62	-3.29	3.2	4.9	0	0	3	0	0	3.2
E7.5	E75_Gut	Gut	-3.6	-2.39	3.7	4.6	3.8	1.6	1.6	0	0	1.6
E7.5	E75_Gut	Gut	-4.52	-0.82	3.5	4.9	3.7	0	2.1	0	0	2.1
E7.5	E75_Definitive_endoderm	Definitive_endoderm	1.25	-3.16	0	4.4	0	0	2.8	0	3.5	0
E7.5	E75_Definitive_endoderm	Definitive_endoderm	3.26	-2.54	2	3.8	0	0	3	2	0	2
E7.5	E75_Definitive_endoderm	Definitive_endoderm	-4.43	-2.24	3.4	5	0	0	3.6	1.8	1.8	2.4
E7.5	E75_Anterior_primitive_streak	Anterior_primitive_streak	1.32	-3.85	0	4.2	3.6	0	2.5	1.9	0	0
E7.5	E75_Definitive_endoderm	Definitive_endoderm	1.3	4.75	0	4.5	0	0	3.7	0	0	3.2
E7.5	E75_Definitive_endoderm	Definitive_endoderm	1.52	1.97	4.2	4.5	0	0	3.2	0	0	3.2
E7.5	E75_Gut	Gut	-3.24	-1.62	0	5.6	3	2.4	0	0	0	0
E7.5	E75_Gut	Gut	-3	-1.84	3.2	4.4	3.4	2.6	3.2	0	0	0
E7.5	E75_Definitive_endoderm	Definitive_endoderm	-2.65	-1.21	3.2	4.8	0	0	3.5	0	0	2.2
E7.5	E75_Definitive_endoderm	Definitive_endoderm	0.62	1	0	5.3	2.4	0	2.4	0	2.7	1.5
E7.5	E75_Anterior_primitive_streak	Anterior_primitive_streak	1.34	-3.99	0	4.1	3.3	0	2.4	2.8	3.4	0
E7.5	E75_Definitive_endoderm	Definitive_endoderm	-2.08	-3.04	0	4	2.9	0	0	0	0	2.9
E7.5	E75_Definitive_endoderm	Definitive_endoderm	1.06	0.11	2.3	5.5	2.9	0	0	0	2.3	0
E7.5	E75_Definitive_endoderm	Definitive_endoderm	-5.98	-0.21	2.6	5.1	0	0	3.4	1.2	0	2.8
E7.5	E75_Definitive_endoderm	Definitive_endoderm	1.11	3.57	2.1	4.9	0	0	3.4	0	0	4.5
E7.5	E75_Definitive_endoderm	Definitive_endoderm	-1.43	-1.9	2.4	5.3	4.3	0	2.4	0	3.4	0
E7.5	E75_Definitive_endoderm	Definitive_endoderm	1.12	-2.33	0	5.1	2.6	0	2.6	0	2.6	2.6
E7.5	E75_Anterior_primitive_streak	Anterior_primitive_streak	-0.18	-3.9	0	4.1	3.1	0	2.8	2.4	2.4	0
E7.5	E75_Anterior_primitive_streak	Anterior_primitive_streak	4.23	-0.48	0	1.8	0	0	4	2.8	3.4	3.8
E7.5	E75_Gut	Gut	-2.8	-2.33	3.3	4.9	3.8	2.9	1.9	0	0	3.1
E7.5	E75_Anterior_primitive_streak	Anterior_primitive_streak	3.93	1.55	0	4	0	0	4.2	0	2.5	4.2
E7.5	E75_Definitive_endoderm	Definitive_endoderm	-0.24	-1.74	1.7	4.7	0	0	2.7	2.7	0	3.6
E7.5	E75_Anterior_primitive_streak	Anterior_primitive_streak	0.71	-0.82	0	2.9	2.9	0	2.5	2.5	2.9	0
E7.5	E75_Definitive_endoderm	Definitive_endoderm	-1.51	-2.02	0	4.5	3.9	0	1.9	0	2.5	2.5
E7.5	E75_Definitive_endoderm	Definitive_endoderm	-3.85	-2.47	3.7	4.6	2.4	0	3.7	3.1	0	3.4
E7.5	E75_Definitive_endoderm	Definitive_endoderm	3.29	3.86	3	0	0	0	4.6	3	0	3.9
E7.5	E75_Definitive_endoderm	Definitive_endoderm	-1.64	-2.72	2.7	4.2	0	0	3.1	0	0	3.3
E7.5	E75_Gut	Gut	-0.36	0.13	0	5.2	2.4	0	2.4	0	2.4	3.4
E7.5	E75_Anterior_primitive_streak	Anterior_primitive_streak	1.38	-2.85	0	4.3	3.4	0	2.1	2.1	2.1	0
E7.5	E75_Definitive_endoderm	Definitive_endoderm	-0.28	-4.98	1.7	4.6	0	0	3.2	1.7	0	0
E7.5	E75_Definitive_endoderm	Definitive_endoderm	-2.14	0.95	1.2	4.7	2.7	0	2.1	0	1.2	1.8
E7.5	E75_Anterior_primitive_streak	Anterior_primitive_streak	4.71	-0.35	0	2.6	0	0	3.7	2.6	3.3	2.6
E7.5	E75_Definitive_endoderm	Definitive_endoderm	-5.99	-0.66	3.2	5	0	0	3	0	1.6	3.6
E7.5	E75_Definitive_endoderm	Definitive_endoderm	-1.59	-1.65	3.5	4.8	2	0	3.7	0	0	3.7
E7.5	E75_Definitive_endoderm	Definitive_endoderm	-0.59	-3.37	2.6	4.2	3.3	0	3.5	0	0	2.6
E7.5	E75_Gut	Gut	-5.91	0.31	3.4	5.1	3.7	0	1.7	0	0	0
E7.5	E75_Gut	Gut	0.96	-3.24	0	2.9	3.7	2.5	1.9	0	0	0
E7.5	E75_Definitive_endoderm	Definitive_endoderm	-3.49	-2.4	3.5	4.5	0	0	2.5	0	0	3.1
E7.5	E75_Definitive_endoderm	Definitive_endoderm	-2.4	-3.59	2.1	3.9	2.1	0	3.6	0	2.1	2.7
E7.5	E75_Definitive_endoderm	Definitive_endoderm	1.86	5.47	2.6	3.4	0	0	4.6	2.6	0	2.6
E7.5	E75_Anterior_primitive_streak	Anterior_primitive_streak	0.51	-1.59	0	4	2.9	0	3.3	3.8	4.1	0
E7.5	E75_Gut	Gut	-0.52	0.54	2.7	4.3	3.8	0	0	0	0	0
E7.5	E75_Definitive_endoderm	Definitive_endoderm	1.31	4.26	1.9	4.1	1.9	0	3.2	2.6	3.4	3.9
E7.5	E75_Definitive_endoderm	Definitive_endoderm	-3.75	-2.78	2.2	4.8	0	0	2.2	0	0	2.2
E7.5	E75_Definitive_endoderm	Definitive_endoderm	-0.49	-0.16	0	2.6	2.6	0	3.6	0	0	0
E7.5	E75_Definitive_endoderm	Definitive_endoderm	-1.09	-2.91	0	4.4	3.9	0	2.9	2.2	4.1	0
E7.5	E75_Anterior_primitive_streak	Anterior_primitive_streak	3.55	1.1	0	3.5	0	0	4.6	0	3.3	2.5
E7.5	E75_Definitive_endoderm	Definitive_endoderm	1.19	-1.2	0	4.8	3.4	0	2.5	0	0	3.4
E7.5	E75_Definitive_endoderm	Definitive_endoderm	1.1	-3.38	2.7	3.4	4.7	0	2.7	0	0	0
E7.5	E75_Gut	Gut	-2.65	-3.02	1.9	4.5	3.5	0	3.1	1.9	1.9	2.8
E7.5	E75_Definitive_endoderm	Definitive_endoderm	2.7	5.32	2.8	4	0	0	4.6	3	2.2	3
E7.5	E75_Anterior_primitive_streak	Anterior_primitive_streak	0	-3.01	0	4	3.5	0	3.5	2.5	3.4	0
E7.5	E75_Definitive_endoderm	Definitive_endoderm	1.17	2.67	1.9	5.1	0	0	3.4	2.9	2.5	4.2
E7.5	E75_Anterior_primitive_streak	Anterior_primitive_streak	-0.47	-3.99	0	4.5	0	0	2.4	0	0	0
E7.5	E75_Gut	Gut	-5.2	0.37	2.9	5.1	3.4	1.5	1.9	0	0	1
E7.5	E75_Definitive_endoderm	Definitive_endoderm	-1.9	4.62	5.2	0	0	0	4.5	0	0	0
E7.5	E75_Definitive_endoderm	Definitive_endoderm	0.44	3.93	2.7	3.7	0	0	4.2	0	2.7	3.5
E7.5	E75_Definitive_endoderm	Definitive_endoderm	-4.76	-3.11	4.2	5.2	0	0	3.3	0	0	2
E7.5	E75_Definitive_endoderm	Definitive_endoderm	-3.16	-0.23	2.7	3.6	0	0	2.7	0	0	0
E7.5	E75_Anterior_primitive_streak	Anterior_primitive_streak	0.72	-2.1	1.8	3.9	1.8	0	3.1	1.8	1.8	2.5
E7.5	E75_Definitive_endoderm	Definitive_endoderm	-2.88	-3.92	2.6	4.7	2.9	0	2.9	0	0	0
E7.5	E75_Definitive_endoderm	Definitive_endoderm	-4.64	-2.03	3.1	4.2	0	0	3.3	0	1.8	3.5
E7.5	E75_Definitive_endoderm	Definitive_endoderm	1.71	5.96	0	0	0	0	4.1	2.3	2.3	3.8
E7.5	E75_Definitive_endoderm	Definitive_endoderm	0.77	1.99	0	4.2	0	0	3.9	0	0	2.4
E7.5	E75_Anterior_primitive_streak	Anterior_primitive_streak	1.47	1.83	2.4	4.3	0	0	4.4	0	4	4.3
E7.5	E75_Definitive_endoderm	Definitive_endoderm	-1.61	-4.73	2.7	4.7	3.6	0	3.3	0	1.5	0
E7.5	E75_Definitive_endoderm	Definitive_endoderm	-1.07	-2.53	2.9	4.8	0	0	0	1.9	0	2.5
E7.5	E75_Gut	Gut	-4.43	-3.47	2.1	4.8	0	0	3.4	0	0	0
E7.5	E75_Definitive_endoderm	Definitive_endoderm	-0.68	5.53	4.7	0	0	0	5	0	0	0
E7.5	E75_Definitive_endoderm	Definitive_endoderm	-0.4	5.16	1.7	3.4	0	0	3.8	3	1.7	3.7
E7.5	E75_Definitive_endoderm	Definitive_endoderm	-5.17	-2.59	2.9	4.8	0	0	3.7	1.5	0	3
E7.5	E75_Definitive_endoderm	Definitive_endoderm	3.2	0.51	0	4.4	0	0	3.8	2	2	3
E7.5	E75_Definitive_endoderm	Definitive_endoderm	0.05	-2.74	0	4.3	2.7	0	3	2	2	0
E7.5	E75_Gut	Gut	0.07	2.83	0	4.4	0	0	0	0	0	3.3
E7.5	E75_Gut	Gut	-3.4	-2.06	4.6	5.4	3.4	0	0	0	0	0
E7.5	E75_Gut	Gut	-3.13	-1.75	2	4.5	2.7	0	3	0	0	0
E7.5	E75_Definitive_endoderm	Definitive_endoderm	-3.98	-2.03	4	4.3	0	0	3.1	0	0	3.7
